category,country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Non-residential [Buildings],FIN,MtCO2eq,GHG emissions from non-residential buildings,1.8322185139999998,2.084106646,1.6942189879999998,2.1237853739999997,2.844125768,2.6182278584999996,5.189158448,4.744750627,4.009428911,3.8332549609999997,5.6501694250000005,6.979650634,7.279934829999999,8.658287833000001,7.908635007999999,5.895884843999999,7.838611793999999,7.508822562,6.300683123500001,7.1225341874999994,8.333254678,6.749621116499999,5.965235923,6.1058926425,5.618414961999999,4.7103918904999995,5.122012846,4.770074666,5.1373479192,4.496112049100001,0.812202137
Non-residential [Buildings],FJI,MtCO2eq,GHG emissions from non-residential buildings,,,,,,,,,,,,,,,,,,,,,,0.005694802004,0.0027793375609999997,0.0026169208299999997,0.0030500965099999997,0.00398039211,0.0038325251329999997,0.004033967028,0.004150480348,0.004278930725,0.004164149
Non-residential [Buildings],FRA,MtCO2eq,GHG emissions from non-residential buildings,45.43559449,52.31651390999999,48.674884459999994,45.137317554000006,42.730311848999996,45.12678706,49.44315844,45.6529696,50.61133841,49.48136559,38.93531073,38.47901473999999,36.71615714,40.86404248,41.25392687,42.69959737,39.09843967,38.789649950000005,37.95190006,41.61077806,43.80256804,37.68925206,41.562719879999996,42.344167039999995,35.09478986,37.16702197,37.73154713,39.9720154,36.314782259999994,36.01654185,22.77301516
Non-residential [Buildings],GAB,MtCO2eq,GHG emissions from non-residential buildings,0.05003327455,0.05202762631,0.05303816086,0.056047116370000004,0.11148343528999999,0.1184734084,0.14907925192000002,0.1546127547,0.14816808366,0.12333855723,0.12246545598999999,0.11259518522999999,0.1280635972,0.13028746957,0.14070033022,0.15200013715999997,0.14868077253,0.1900909603,0.1746494602,0.17103376069999998,0.22288369429999996,0.25603648939999996,0.26722399309999995,0.26573916599999997,0.2661617733,0.2721661714,0.2854383418,0.3116837856,0.3055508509,0.3006028115,0.105366
Non-residential [Buildings],GBR,MtCO2eq,GHG emissions from non-residential buildings,74.76580934999998,75.95482862,77.41016451,68.86035831,73.30677979999999,71.93256098,73.32896139,70.90693841,70.64258159999999,70.36559119999998,72.26859823,76.76682095,70.84457887,72.0806943,74.75443531999998,75.71274123,76.08716686,74.70636301,75.79982243,67.76181334,70.08050340999999,65.35237939,72.37220806,69.42238236,60.35375818999999,55.169386759999995,48.460045359999995,44.343478090000005,41.893713219999995,38.66246414,16.42554714
Non-residential [Buildings],GEO,MtCO2eq,GHG emissions from non-residential buildings,3.902363802,3.8943979970000004,3.7249962809999992,3.0141109,2.0470206749999997,1.369041754,0.2447807509,0.47883236439999993,0.41306859589999995,0.7187110682999999,0.7762181698999999,0.34218370049999997,0.18680851829999998,0.2053643328,0.2651386615,0.3661865838,0.40563073769999997,0.514205412,0.4025701199,0.38502826639999993,0.15633132629,0.23056934419999997,0.3300264551,0.5566992623,0.8050875762999999,0.7872149575,0.7466393889999999,0.7502410213999999,0.7524624092,0.8744284187,0.4113858692
Non-residential [Buildings],GHA,MtCO2eq,GHG emissions from non-residential buildings,0.038760279999999994,0.035480564,0.041965457,0.041965457,0.048375811,0.05494906456465999,0.061345597,0.06655189209,0.18207635622,0.15899836392,0.09038021716,0.12590398831000002,0.24368260729999996,0.28950459869999995,0.13012523603,0.19639865729999997,0.3788402589,0.4668896265,0.3624709918,0.38652334110000003,0.6201434808,0.5581606729999999,0.7767103213000001,0.8577230273,0.8233420492,0.9272749898999999,1.0240312293999998,1.2021596885,1.3408843351,1.5061324985,0.0955776
Non-residential [Buildings],GIN,MtCO2eq,GHG emissions from non-residential buildings,0.0006677771699999999,0.0006513786300000001,9.52563975e-05,0.000177399828,0.000196004781,6.77108385e-05,0.000795686955,0.01686951359,0.01710482413,0.026298281589999997,0.03666872944,0.04021865283,0.041328104059999995,0.04127282106,0.04140380148,0.0414050057,0.04215205692,0.043596128049999995,0.04417098904,0.046209290709999996,0.04805489024,0.05152672395,0.05462972318,0.05015171983,0.05104845401,0.05200661574,0.06538966414,0.06510504801,0.0663657989,0.06969309597,0.02311233
Non-residential [Buildings],GMB,MtCO2eq,GHG emissions from non-residential buildings,0.0001087904715,0.000103009341,0.0001122121125,0.0001141053345,0.00011520619499999999,0.0001248523605,0.00012499194749999998,0.001189838457,0.001207638397,0.0012716495259999998,0.003095708281,0.003381221417,0.003450487966,0.003354663503,0.003431445478,0.003434453072,0.003645659103,0.003812514869,0.00404154284,0.0044167797819999995,0.0045390513250000005,0.0051972802949999996,0.005669640456,0.00508777796,0.005341974478,0.0052653107889999995,0.007492067659,0.007698349183,0.007953289238,0.008202203027,0.00467375
Non-residential [Buildings],GNB,MtCO2eq,GHG emissions from non-residential buildings,0.0001335583665,0.00012443477249999998,0.0001278024555,0.000128194824,0.000123661179,0.0001322082435,0.000129216507,0.004365684239,0.004572586223,0.004886249104,0.006814750192,0.007541683194999999,0.007798305322999999,0.008003871148999999,0.008097233561,0.008136305036,0.008323076241999999,0.008690744382,0.008770748181999998,0.009141151622999999,0.009282973581,0.009780638642,0.01056339991,0.010363351129999998,0.01062063498,0.010743433629999998,0.012605495559999999,0.01208938217,0.012230706239999998,0.012975688459999999,0.002590837
Non-residential [Buildings],GNQ,MtCO2eq,GHG emissions from non-residential buildings,2.1139336799999997e-05,2.023829685e-05,2.04388212e-05,2.0653069649999998e-05,2.03102604e-05,2.1485841e-05,1.990129395e-05,0.0009584697430999999,0.0009693243204,0.0009999996546999998,0.0024980474509999997,0.002820788511,0.0033304796129999996,0.003578676983,0.0037967124729999997,0.003863852541,0.00415282908,0.0043972239969999995,0.004727989956999999,0.00504437082,0.004853103919999999,0.013609184946999999,0.11256868837299999,0.24959048204899997,0.261396551933,0.251867384499,0.23623025315299997,0.188923652253,0.17643247806999998,0.189381019496,0.005496409999999999
Non-residential [Buildings],GRC,MtCO2eq,GHG emissions from non-residential buildings,7.1324322385,7.3627208545,8.1944660125,8.6986639515,9.398003757,10.0008641645,9.429172672499998,9.894699157,10.736773537,11.4332676905,12.947129271499998,13.875720593999999,13.948355030999998,14.758262989999997,15.537239408,16.166908044,16.077391031,17.180906306,17.503218566999998,16.935236954999997,14.771383348999999,14.372583085999999,15.401138973,13.373381196,11.5944775405,11.1325354935,10.889224154499999,10.977747063499997,10.5838742679,8.8769273982,0.691761667
Non-residential [Buildings],GRD,MtCO2eq,GHG emissions from non-residential buildings,,,,,,,,,,,,,,,,,,,4.710003725e-05,4.8397051819999996e-05,0.0008699200734,0.005523116318,0.00956311325,0.02201361731,0.010479681,0.009257294886,0.008439559497,0.008313801292,0.008073626583,0.007880302407,0.0067730169
Non-residential [Buildings],GTM,MtCO2eq,GHG emissions from non-residential buildings,0.22914407198999998,0.26638645337,0.4960221881,0.49772565669999996,0.5506943806,0.6120538158,0.5756710153000001,0.6098700355,0.9813879145,0.8664428794,0.9127819144999999,1.0454751991,1.1832567017,0.8739760069,0.9354987817999999,0.8819534017999999,0.8615986282999999,0.9152159934999999,0.7952912089999999,0.8320660300999999,0.7646210009999999,0.7614687769,0.7720148602,0.8958175775,0.9215524559999999,1.2433160015,1.492547288,1.1759756525,1.53861708864,1.5791502361,0.024308030999999997
Non-residential [Buildings],GUY,MtCO2eq,GHG emissions from non-residential buildings,0.043028616119999995,0.07103772053999999,0.06704824108999999,0.06005048182,0.03804180893,0.04103625278,0.03803847464,0.040022361799999996,0.04302144842,0.039042108379999996,0.038071723839999995,0.03706364905,0.039067772259999994,0.07813953783,0.08112131677000001,0.09114998579,0.09612406259,0.1121910393,0.09938645003299999,0.1267499382064,0.135802076489,0.15843534169999998,0.19282361489999997,0.3224618847,0.18394025670999997,0.21698977922999999,0.22715577291999997,0.22461857686,0.23167887487,0.22645022889,0.049930154
Non-residential [Buildings],HND,MtCO2eq,GHG emissions from non-residential buildings,0.215143045455,0.214050226101,0.28142219249,0.27205333081999994,0.30468944009,0.4801538804,0.4128982269,0.46724333209999996,0.6336639122,0.444246084,0.38863399480000005,0.6420412401000001,0.8509377461,1.0683884021,0.9902109772999999,0.9070925874,1.1222719516,0.9498087215,0.9379391088,0.8377401841000001,0.8328245933999999,0.9435443909,0.9553149122999999,1.0734447256,1.0067664273999999,1.083514511,1.1361879122999998,1.157964195,1.2480992316,1.3204895566,0.159623
Non-residential [Buildings],HRV,MtCO2eq,GHG emissions from non-residential buildings,1.5079755599,1.1295049465999998,1.195246586,1.4485976483,1.2877445833,1.4763250478,1.4600077173000001,1.6070404864,1.7907988685,1.8069812485,1.6397909419999999,1.9931691829999998,2.2344983144999997,2.5054654345,2.2017037594999995,2.2411160569999997,2.1867387474999997,2.4091535955,2.2949653454999996,2.092128669,2.0379498424999998,2.100918303,1.9161225529999997,1.807995499,1.5270448215,1.670858932,1.7806667105,1.651441049,1.4185669301,1.5249230449,0.5997002229999999
Non-residential [Buildings],HTI,MtCO2eq,GHG emissions from non-residential buildings,0.047596968659999996,0.04477208963,0.029507640340000002,0.026032955459999996,0.012561015235,0.0185661045,0.03594784477,0.1346415606,0.03276496741,0.05534752659,0.054755293600000005,0.05775276199,0.06714813001,0.06378806995,0.05493394142,0.046632663229999996,0.04780260311,0.08424334738,0.08439364587,0.08976746048999999,0.1514770252,0.24323975180000001,0.2366177969,0.11260665811,0.10390672733999999,0.10016325904,0.10594468006999999,0.09782704618,0.09090726045,0.09187798108999998,0.00200083
Non-residential [Buildings],HUN,MtCO2eq,GHG emissions from non-residential buildings,6.908210884999999,8.343058067,7.414303599999999,8.793845038,9.701626390999998,9.521339533999999,10.460285416000001,10.411518926,10.793436083,10.490263026000001,10.186591102,10.527921212999999,9.521488375999999,9.932425192000002,10.523020486000002,10.060009910999998,9.201993887,8.763975362,8.408529313999999,8.207345118,8.682436441,8.511031636,6.268895083,5.662448446,5.202502243,5.471735466,5.398295898,5.267242085999999,5.0058855300000005,4.928802776,2.915298972
Non-residential [Buildings],IDN,MtCO2eq,GHG emissions from non-residential buildings,4.737856223,5.362218996999999,5.639325244,7.103791909,7.242530541999999,7.6707871149999995,9.878294011,11.131690504,12.538393326,13.771924552999998,15.807402929999999,17.404399164,18.323171022,20.964909451,22.954729223999998,24.775492215,26.255413914,29.413623387999998,33.220281629,34.175717197,32.54684461,38.97778724799999,38.76179335,39.287756490999996,44.839842874999995,46.80975590499999,48.299371496,52.206128668999995,52.92712140999999,56.35047389499999,2.4501879
Non-residential [Buildings],IND,MtCO2eq,GHG emissions from non-residential buildings,28.24501389,31.89738513,31.80481082,32.140427579999994,34.56591378,37.36914075999999,39.61932521,42.91483874,35.19076412999999,40.656014719999995,42.956049979999996,45.963073189999996,49.77910917,53.442936429999996,55.29685968,61.70927506,66.32711139999999,73.52042402,81.38538082999999,90.65511984999999,97.23276176,97.69925158,116.24329726,116.16027712,128.03748430000002,134.39989355,134.87924375,140.24832427,145.88410214,143.91077855999998,26.040204
Non-residential [Buildings],IRL,MtCO2eq,GHG emissions from non-residential buildings,4.759837452999999,5.0366456390000005,5.242852266,5.239154351,5.532088516,5.405656512,5.655713906999999,5.8752582129999995,6.073749019999999,6.521749171,6.627284259,7.243295666,7.3640280979999995,7.395963765,7.192074001,7.775602891999998,7.82061459,8.053598576,8.21728051,7.538581424,7.777074925,6.791611419,7.340237311999999,6.626474454999999,6.04834251,6.67918932,7.072446297999999,6.768645019,6.26280599,5.791625587,1.8734937699999998
Non-residential [Buildings],IRN,MtCO2eq,GHG emissions from non-residential buildings,18.636909576999997,20.061964109,21.497773307999996,22.112374839999998,25.37539928,24.885656289999996,27.16538681,26.587451049999995,27.32048974,28.3532019,29.986378919999996,31.538641509999998,32.644679,33.394941149999994,36.14002479,38.93304348,42.80094165999999,45.52091434999999,47.57725312,45.871069549999994,45.43260686,40.62761869,40.405069499999996,42.10986677,42.66749973,46.86316331,44.92662754,44.48911184,43.91886956,42.67863953,18.175447399999996
Non-residential [Buildings],IRQ,MtCO2eq,GHG emissions from non-residential buildings,,,,,,,,,,,,,,,,1.508482182,0.6728684381,0.4557760971,1.20453961,1.9391550149999999,2.6742349599999997,2.1922035479999997,2.676590629,3.37503572,3.2531141519999998,3.537547347,3.1976720899999997,3.4330716729999997,3.446392134,3.91955916,
Non-residential [Buildings],ISL,MtCO2eq,GHG emissions from non-residential buildings,,,,0.001000841364,0.001001100235,0.003002652643,0.002002024981,0.0020011180899999997,0.008003990404,0.01301403613,0.00100188747,0.0010017202449999999,0.0020034755,0.0020035778929999998,0.002002995476,0.002003296391,0.002002584637,0.005915376124,0.003911538809,0.003913962424,0.003914100952,0.0029102589999999997,0.006115435999999999,0.0029102589999999997,0.0042003174564,,,0.0027485746949999995,0.0007620757331999999,0.0016232249077,0.00048445899999999996
Non-residential [Buildings],ISR,MtCO2eq,GHG emissions from non-residential buildings,4.954294846,4.963635656999999,5.782160254,6.325317418999999,6.543191136,7.156322132,7.873964249999999,7.406138052,7.771874683,9.448190227,10.151123839999999,9.1271340725,13.6217111995,11.545456638,11.927350383499999,11.866051069,12.5425140015,13.462446107,13.4158382405,13.457060462,14.233686063999999,15.239086302999999,17.16013877,14.069112552,11.8247632495,14.146321951,13.557079754500002,13.237394039,11.6742978224,11.8390567464,0.324972809
Non-residential [Buildings],ITA,MtCO2eq,GHG emissions from non-residential buildings,34.148424590000005,36.043360469999996,36.140192760000005,36.60976698,36.413111130000004,40.04738965999999,40.385951999999996,40.67260647,42.565122120000005,42.361101659999996,43.35461135,43.836286869999995,46.10039414,50.95734040999999,51.93873314,55.488601499999994,57.77757831999999,56.91976959,60.8072961,56.56902306999999,56.73933751999999,53.48531828,53.600379419999996,48.834404510000006,44.283456009999995,47.481605650000006,47.16209136,47.22438972,44.43734118,41.62696603,15.87484269
Non-residential [Buildings],JAM,MtCO2eq,GHG emissions from non-residential buildings,0.8814060189,0.9940488774999999,0.8710705406,1.1809337709999999,0.9181159376,1.08560081,1.0598650585,1.1174397605,1.1715867594999998,1.1590610145,1.174149283,1.184963129,1.229315039,1.305650961,0.6634755200999999,0.6415681853,0.6240011175,0.7254812663999999,1.4645129834999997,1.556669546,1.6070041555,1.1920100349999998,1.1177300191,1.0567781134999998,0.2414716471,0.25434495463,0.38857313678999994,0.4601522488,0.6966346189999999,1.1381422960999998,0.28307340999999997
Non-residential [Buildings],JOR,MtCO2eq,GHG emissions from non-residential buildings,0.4538931243,0.5207711135,0.6818944443999999,0.9548447586000001,1.2584127184999998,1.1158112114999998,1.4941684215,1.561037447,1.667765224,1.510789805,1.824977882,1.8358053895,1.895173577,1.946037931,2.010172338,2.1078066569999994,2.2804023179999997,2.3839760174999998,2.153969838,2.2106296129999996,2.232504091,2.2232059704999996,2.4336869935,2.3928968079999997,2.4321209145,2.271803608,2.0646374435,2.201744333,2.0210544654,1.9432787436,0.417192
Non-residential [Buildings],JPN,MtCO2eq,GHG emissions from non-residential buildings,132.61645784,138.79457090999998,145.54263449,149.51203717,162.35250067,168.80779737,168.70675353,173.39979165,181.06683532999998,194.60811606,200.80114082999998,203.38640049,218.90857776,224.23615223,226.2698818,227.3332617,224.00768044999998,239.66369603,233.86287675999998,216.30185221,222.65664076999997,246.4299007,255.11776246,264.64367502,255.87111978,246.01566182,245.76116012,239.72276148,224.76986027,216.72231489999996,46.12261289999999
Non-residential [Buildings],KAZ,MtCO2eq,GHG emissions from non-residential buildings,7.586928030999999,7.777191386999999,7.523261496999999,6.472529549,4.86984524,4.422996362,3.936070736,3.307708849,4.1371488549999995,4.327219715,2.1886587709999996,2.0593213169999998,2.423798422,2.242014834,2.5337949239999995,2.586895093,2.685045787,3.2970789359999997,23.65622019,13.740178251,14.687813156999999,17.99174497,13.034741813999998,19.273752510999998,20.923759133,21.711322147,22.574441999,25.758780814999998,24.784175519999998,23.822819402999997,6.735265
Non-residential [Buildings],KEN,MtCO2eq,GHG emissions from non-residential buildings,0.034796483419999996,0.030385984029999997,0.01401008023,0.01701430318,0.022024205170000002,0.04403890543,0.06006074943,0.06903857411,0.15407681529999998,0.2262440126,0.4919267475,0.3606192881,0.2404170601,0.1923434777,0.3204792761,0.3836312589,0.4295544047,0.4187129859,0.3344274562,0.40348877639999997,0.3081794793,0.3652000418,0.2838048513,0.3780120221,0.23385800729999998,0.162853842,0.3051595705,0.3116462866,0.17844761550000002,0.16616584969999998,
Non-residential [Buildings],KGZ,MtCO2eq,GHG emissions from non-residential buildings,,,,,,,,,,,,,,,,0.3495752202,0.3374355114,0.33256629499999996,0.4025144832,0.3804035977,0.29914490169999997,0.33309454369999997,0.36102383909999997,0.5112470983,0.8251823271,0.8623553438999999,0.9452897426,0.6878975546999999,0.7499384861999999,0.8925245044,0.5179305775999999
Non-residential [Buildings],KHM,MtCO2eq,GHG emissions from non-residential buildings,,,,,,0.04303802121,0.050050624519999996,0.06303521983999999,0.08204090165,0.08609285437,0.1082038467,0.1322270723,0.164284991,0.18032201039999998,0.18227258829999998,0.2133510656,0.2613372952,0.34558846919999997,0.351449213,0.2750147381,0.3543562091,0.38681604519999996,0.355404889,0.3155098483,0.6184457717999999,1.1655131129999998,1.8384255484999998,1.9070782064999998,1.9362274179,1.9639060269,0.41851499999999997
Non-residential [Buildings],KIR,MtCO2eq,GHG emissions from non-residential buildings,,,,,,,,,,,,,,,,,,,,,,0.0001559932098,0.00013956115019999997,0.0001048829861,9.349302316000001e-05,0.0001004571858,0.0001068966434,0.0001100397442,0.00011321770119999998,0.0001167213385,0.0001135905
Non-residential [Buildings],KNA,MtCO2eq,GHG emissions from non-residential buildings,,,,,,,,,,,,,,,,,,,3.8981047359999994e-05,4.2215388629999995e-05,0.0007383272253,0.004855736899999999,0.008162204967999999,0.01657859386,0.009464361612,0.008209381096,0.007478106928999999,0.006252867655,0.006072253009,0.005926842880999999,0.005094042
Non-residential [Buildings],KOR,MtCO2eq,GHG emissions from non-residential buildings,31.367318853,37.272320719999996,46.04033128,56.100806969999994,62.73304442,69.51900961,76.35453576,83.26926085,66.18221416,72.04535822,72.83870367,76.36162306,73.98859787,75.93197744,81.82793142,86.59622883,84.60074948999998,86.7462649,90.33742692,99.72026944,108.61293087,110.48123217,110.34760412,107.592709,100.65073935999999,105.91741456999999,109.49083758,109.36344671,111.90844729,107.15418081,17.160759199999998
Non-residential [Buildings],KWT,MtCO2eq,GHG emissions from non-residential buildings,0.22815173199999997,0.07403931436999998,0.18813536309999998,1.655391616,2.430671371,1.994762239,2.591621338,3.0537062059999998,5.014499988,6.336834514,6.939072614,8.06885657,8.511765664,2.5104831,2.7130573719999997,3.132153907,3.362339606,3.456886398,3.660678982,3.844184114,3.995290969,4.021213647,4.039455620999999,4.031794007999999,10.61814867,10.91422323,11.06978849,10.77363198,10.66567671,10.48702001,
Non-residential [Buildings],LAO,MtCO2eq,GHG emissions from non-residential buildings,,,,,,,,,,,,,,,,,,,,,,0.005898380696,0.005985504278,0.004548235773,0.004201159342,0.767994448078,2.278197979096,2.891700168162,2.983348201863,2.7406613239809996,0.004661
Non-residential [Buildings],LBN,MtCO2eq,GHG emissions from non-residential buildings,,,,0.6385367901,0.5916502389,0.6065358338,0.8338434044999999,0.9945556908,1.337666896,1.360467315,1.208276288,1.280198473,1.4304815069999999,1.4365653489999999,1.251872172,1.235032225,1.3817833999999998,1.3513009999999999,1.6140630519999999,1.676184718,1.891238238,1.96445517,1.871306899,2.053497669,2.252002853,2.402596805,2.458285458,2.605323256,2.5198372069999997,2.537450269,
Non-residential [Buildings],LBR,MtCO2eq,GHG emissions from non-residential buildings,0.00035121670099999997,0.00031607657999999995,0.000295314427,0.00026846216399999996,0.0002451517215,0.00025920543450000004,0.000270322542,0.007327502828999999,0.008322703568999999,0.009674563222,0.014359806689999999,0.0163599632,0.017211479189999997,0.01791770808,0.01866483781,0.019569810089999997,0.02058952142,0.02131944949,0.02163902918,0.02252175204,0.02476753971,0.026893842919999997,0.03000793962,0.02916098107,0.031624062689999996,0.032341993539999996,0.03953057903,0.040204223909999996,0.04076374134,0.04322008290999999,0.01025767
Non-residential [Buildings],LBY,MtCO2eq,GHG emissions from non-residential buildings,,,,,,,,,,,,,4.356557476,2.6196780950000003,2.479708399,5.1945475420000005,6.290118346,4.826218100999999,9.026537478,9.757000984,10.36868352,8.156803132,6.927646333999999,6.848334512,5.330967425,2.8328526349999996,2.143120656,2.2678718620000002,2.375706441,2.3302316800000002,
Non-residential [Buildings],LCA,MtCO2eq,GHG emissions from non-residential buildings,,,,,,,,,,,,,,,,,,,7.132435844e-05,7.363197288e-05,0.001336513597,0.008632155844,0.014630703359999999,0.02975144755,0.016931655129999997,0.0144091542,0.0129147823,0.0130004937,0.012624924709999999,0.012322528179999999,0.010591086999999999
Non-residential [Buildings],LKA,MtCO2eq,GHG emissions from non-residential buildings,0.037943016982,0.12133139499,0.3377575814,0.1644232376,0.14754903409,0.13645310993,0.32764344489999997,0.4121374627,0.3567075115,0.4820538952,0.7622065860999999,0.6966056407,0.8108959407,0.9244708308,1.0002038344,1.1237481744000002,0.8734775700999999,1.1196541654,1.1025549068,1.2146991489999999,1.0293157437,1.5071155495,1.877571071,1.2233019355,1.9296799224999999,1.9879075094999998,2.5240142884999996,2.797796953,2.341898447,2.8367206008,0.15362499999999998
Non-residential [Buildings],LSO,MtCO2eq,GHG emissions from non-residential buildings,0.00021924777599999999,0.00020754768749999997,0.0002157270165,0.0002174736135,0.00020570138549999998,0.0002160214395,0.000209915388,0.003499851055,0.003626032546,0.004657917841,0.007100294427,0.0076643011439999995,0.007846178639,0.007734615148,0.007787092711,0.007754258415,0.007826532683,0.008958580078999998,0.008271982143,0.008875634024,0.008918406125999999,0.009639387555999999,0.010699625729999999,0.010023367299999999,0.01016358144,0.009993133474,0.01286941338,0.013393172609999998,0.013709578909999999,0.01427231352,0.005963199999999999
Non-residential [Buildings],LTU,MtCO2eq,GHG emissions from non-residential buildings,5.631845148,6.458259059,3.085335365,2.260035734,2.454016166,2.0835993492,1.9926249539999998,1.7619752597,1.7647403345,1.5592408115,1.1829198665,1.1955491222999999,1.1607932416999998,1.1781779051999999,1.2156433810999998,1.2908619831,1.309259783,1.2678745959999997,1.1140763621,1.1694785998,1.3622969716,1.1157194032,1.1229579834,0.9506185666,0.7743315234,0.7262154886,0.6666880921,0.5993857375999999,0.5924001233999999,0.5312544544000001,0.3049792339
Non-residential [Buildings],LUX,MtCO2eq,GHG emissions from non-residential buildings,0.2651763551,0.30316097639999995,0.2942116848,0.3132633469,0.23425745499999998,0.14913174789999997,0.13013162379999998,0.07704304647,0.029014798219999995,0.03203504996,0.6316777177,0.6582190131,0.8536201795999999,0.9210412752,0.9152442887,0.9045226815999999,0.8787383717999999,0.8281836261,0.8155863709,0.8732357275,0.9867717860999999,0.7585816461,0.8804918922999999,0.8023676236999999,0.6706646643999998,0.7037778425,0.6647619261,0.7394763981,0.7327077805,0.7351840687000001,0.49861629999999996
Non-residential [Buildings],LVA,MtCO2eq,GHG emissions from non-residential buildings,3.425721507,3.4388416509999997,2.5831235959999996,2.0588065641999997,1.9845148686999998,1.7550213078,1.5241445335,1.5774102374999999,1.4397560063999997,1.2517589613999998,1.0825989471,1.1150306496,1.1238463778999999,1.1448662175,1.1392942601,1.0824341902,1.1713201635,1.1532298771,1.1042256465999998,1.0347353603,1.1853863533,1.1008031965,1.0344064845999998,1.079334233,1.0008362471,1.0239448273,0.9777005197,0.8687617494,1.0588564665999998,1.0364554546,0.3399088251
Non-residential [Buildings],MAR,MtCO2eq,GHG emissions from non-residential buildings,1.5211942795,1.520584711,1.5823574944999999,1.8371922255000002,1.9500596024999999,2.1730697895,1.92713272,2.0424145245,2.0290291465,1.8464151785,1.775927952,2.2388215965,2.3652607064999995,2.4005357145,2.8027914074999996,2.9741688995,2.990322223,2.922542495,3.4478351035,3.1725346109999992,3.410634962,3.774092997,3.8907990514999997,3.717251449,4.0791317665,4.299726585,4.2386832045,4.522790475500001,4.597100748,5.592285378900001,0.36705718
Non-residential [Buildings],MDA,MtCO2eq,GHG emissions from non-residential buildings,0.02648837296,1.3511893524999998,1.393785584,3.4519697920000003,2.1412934089999998,2.1273731995,1.3755886963,1.2361757185,1.4713198451,1.5354172723,0.967749856,0.7484770137999999,0.8283824631,1.0072241111999998,1.0287823081,0.9837130631,0.980914143,0.8907581691999998,0.9313917929,0.9906801699999999,1.2036601518999999,1.1548389811,1.1746658748,1.0023327628999998,0.9984909919,1.1840668622000001,1.2109034809,1.0189679151,1.1143289252,1.1245594939999999,0.29644750799999997
Non-residential [Buildings],MDG,MtCO2eq,GHG emissions from non-residential buildings,0.001190999685,0.0011970054449999999,0.0013273492049999999,0.001434760815,0.001511615775,0.001729699935,0.0018328594199999999,0.02054043491,0.02180032001,0.02273741544,0.03519810329,0.037985823989999994,0.03776917618,0.040181745459999994,0.04170653034,0.04201126157,0.04811269155,0.049756472419999996,0.050893867749999995,0.05058836512999999,0.051592755879999994,0.054659383809999997,0.059473626679999995,0.05882681139,0.06109787443,0.06296261059,0.07728448771,0.07701949073999999,0.07827140768,0.08307568164,0.02197822
Non-residential [Buildings],MDV,MtCO2eq,GHG emissions from non-residential buildings,,,,,,,,,,,,,,,,,,,,,,0.0031721060959999997,0.0036622237479999997,0.0028691679819999997,0.0034219313619999994,0.002616892969,0.002766420527,0.0029001525099999997,0.0029839062189999997,0.0030762665839999996,0.002993737
Non-residential [Buildings],MEX,MtCO2eq,GHG emissions from non-residential buildings,8.672828337999999,12.145650969,12.73866033,13.491214144,15.256084873999999,14.108425600999999,15.333182605,16.186319884,17.836520085,17.53924062,19.40755671,20.089050379,20.351752478999998,17.948476556,18.589347583,18.917644855,18.937556064,19.065815352,18.143499093000003,19.194090993,18.776073324,19.074606662,19.389382744,20.014637342,19.146100160999996,20.169600368999998,20.213681713,20.226304099,20.828567465999996,19.291397655999997,3.5055172
Non-residential [Buildings],MKD,MtCO2eq,GHG emissions from non-residential buildings,0.34515262210000003,0.4294558176,0.39929632670000004,0.6233723977999999,0.4283149868,0.6604311239999999,0.7736281452999999,0.7952971860999999,1.0878497039000001,1.4215545277,1.1570791535,1.122218337,1.2900423622000001,1.45658202,1.3604280274,1.3857267658,1.341789122,1.3561740954999997,1.2693637135,1.5719668254999999,1.3838756104999999,1.3394456415,1.422840893,1.1756541161,1.0902499786,1.0825374018999998,1.0356063029,1.1981976748999998,1.0655763674999998,1.2466148559,0.20813782699999997
Non-residential [Buildings],MLI,MtCO2eq,GHG emissions from non-residential buildings,0.00023239417349999998,0.0002201515725,0.0002294311755,0.0002338064655,0.000231897408,0.0002497663035,0.00024914461349999996,0.009908384926,0.01008909687,0.0105460971,0.01621059373,0.017662978169999996,0.0181988158,0.018090020369999998,0.018263762589999996,0.01834135943,0.019413154369999998,0.02099697393,0.02272269698,0.025960161359999998,0.02572927101,0.02914513261,0.032885759339999994,0.03124451401,0.032092295279999995,0.03303375254,0.0447987116,0.05038009069,0.051961439400000003,0.05452771108999999,0.02899099
Non-residential [Buildings],MLT,MtCO2eq,GHG emissions from non-residential buildings,0.031020630219999998,0.024012750609999998,0.02301656038,0.032026923639999996,0.5145655208,0.46441027539999996,0.48248802039999994,0.5222918215,0.5212598750999999,0.5445873578999999,0.5109626094999999,0.6891835283,0.6761729814,0.7363148757,0.7140678871,0.7202723383999999,0.7618112148,0.7863952736,0.7560472509,0.7363313223999999,0.9036876763999999,0.9102452256,1.0083234528,0.8634500736999999,0.879685918,0.5302640353,0.3825156046,0.4260184244,0.40489878314999994,0.41869271088,0.072469117
