country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
DZA,tCO2 per capita,Energy GHG emissions per capita,5.046804844559964,4.999911365207617,4.99475920265884,5.102129987291354,5.139333170457823,5.528937065674175,5.569523974836002,4.942342697335641,5.398647026190062,4.898214130720795,4.928768344601958,4.483091163213674,4.426291417609295,4.7111099347111445,4.43531510451453,4.947251439831166,4.785825822633669,4.682884432031679,4.72206011735356,4.61313591300271,4.614001141993078,4.609748259192671,4.895155532064753,4.876752533781016,5.086876659786196,5.210428307275318,5.153953015380629,5.170434181653396,5.257123668979761,5.202882936016572
ECU,tCO2 per capita,Energy GHG emissions per capita,2.10147053088326,2.024354125996565,2.5382295158579153,2.72773882311298,1.7398288490211322,2.5141409516459983,2.6573998888677077,2.083427987064674,2.3035715442184492,2.1539756644150927,1.987205707254791,2.1603356185915854,2.198811348453395,2.3560776856405967,2.4859539921993994,2.5604232770249964,2.4254271828080034,2.7139407160634654,2.3872193641328203,2.6058566662416074,2.7846034611421913,2.899523317054675,2.7594498393735236,2.8648783925969505,3.1093607304791075,2.917587948005499,2.825763884020948,2.746441600642846,2.8447072553322017,2.7628034788530704
EGY,tCO2 per capita,Energy GHG emissions per capita,1.540942448952674,1.4871687636326707,1.445450964678292,1.5981788843462237,1.404351762029353,1.5047961366204092,1.4323531823837476,1.5564257739238552,1.6465192379383289,1.6292533083210365,1.7433862933894524,1.5822635497424176,1.594739173693451,1.8811936412579104,1.914467187670486,2.1185437511592404,2.211420373191497,2.2752801649613907,2.360738972074731,2.3787576498165297,2.2836776112258534,2.3778750861048086,2.2910769264948465,2.2170778976653853,2.322375128875231,2.2284110750775596,2.329346984196048,2.457420523443014,2.418119182429434,2.360838153726544
ERI,tCO2 per capita,Energy GHG emissions per capita,0.48701679632382017,0.4677111627652496,0.4783856080347521,0.5092397987877414,0.5454293024455066,0.5852391790863645,0.632834456424795,0.5967587345434933,0.4214936374855593,0.4375591084699644,0.4174640433464651,0.4029947096943178,0.38007963534926015,0.4075399504492936,0.40076343596186353,0.38915282491342235,0.3111497497266303,0.3120265372729882,0.2621799396757588,0.28846893510090005,0.2901808173447383,0.2977626728820347,,,,,,,,
ESP,tCO2 per capita,Energy GHG emissions per capita,5.480182040841404,5.722882723299698,5.975838459296049,5.7416858229799645,5.967264798993697,6.293416708517888,5.941360725028511,6.216081632280127,6.364437274729065,6.90818489917826,7.148515386464518,7.123551165163279,7.506355421150225,7.442937381311519,7.711681881706294,7.903208828777667,7.54550066412794,7.58399836486342,6.854664956380612,6.0608745613361155,5.710985856357069,5.7549096920958585,5.665655151240388,5.126550178147619,5.141898985479664,5.490384807506678,5.249110974854134,5.558746767449249,5.427610906284092,5.028128133762295
EST,tCO2 per capita,Energy GHG emissions per capita,24.344017935550806,21.968675103150296,16.633063529823083,13.787306040714048,14.563963148386955,13.643001627415195,14.552195050275715,14.361913063981966,12.769125552968065,11.868420219759985,11.882733171794975,12.318864071060396,12.034654003697394,13.56951091397222,13.724266999376168,13.803030023435625,13.439163653373528,15.887460094877229,14.509120552842369,12.81364390808646,16.447924294485443,16.573266266849174,15.649854539516262,17.071359039512227,16.964044593376414,15.05237542448839,16.339993464002617,17.307026652821044,16.793030438502335,12.736885341653759
ETH,tCO2 per capita,Energy GHG emissions per capita,0.14513071620818166,0.13525505434632742,0.142541581742123,0.1467289317705964,0.16219352921032068,0.1686302035345522,0.16948711856291362,0.46459947250166694,0.45754345494966353,0.45070942284824483,0.44847241462032755,0.4533489148426171,0.4476627371667996,0.4447795702240502,0.44046628110735864,0.19909279177998257,0.20639780973702052,0.2132028518658032,0.21708655467669805,0.21704973030515093,0.24760394122489462,0.26070577735540235,0.23402034156573756,0.2421744294771445,0.26199289287699834,0.2558623899869821,0.2692960228423257,0.28007538275919475,0.2801571553465018,0.26142338322597114
EUU,tCO2 per capita,Energy GHG emissions per capita,8.870856522507376,8.749663173535556,8.440436842019777,8.271647034615482,8.157045437841356,8.235505306532593,8.456375133664897,8.279964827832119,8.222188441174143,8.092058503689394,8.035802467416207,8.188033956930589,8.16929097287058,8.302191788807633,8.271122435365694,8.195931920952951,8.169372931634053,8.027944600075704,7.8431074069637985,7.302948514886565,7.473969946238262,7.260401272985214,7.113794525027537,6.915731399311531,6.5603088800825695,6.681007047132981,6.666850285640864,6.701236019899345,6.511303635417672,6.216488389743035
FIN,tCO2 per capita,Energy GHG emissions per capita,10.749171100532626,10.431334692265654,10.273717213355358,10.618881437030725,11.654111474229381,11.022379541837077,12.000999888185806,11.654070607324943,10.982831467092836,10.841212248866222,10.43234537090755,11.468756409010934,11.940934484841936,13.370384196167516,12.585660915516934,10.312430424452774,12.380684006207053,11.949961427339696,10.313548822514553,9.927192471966451,11.298904118170874,9.854736360747937,8.829009242938318,8.89874042374184,8.147926801222813,7.44589272330059,7.934048404610265,7.479738441534771,7.669260859120392,7.117494439117895
FJI,tCO2 per capita,Energy GHG emissions per capita,1.0856809525443503,0.8838751261221816,0.9725039289696025,0.9642869442435513,0.9443487324436688,0.9581805145029585,1.027551380756232,0.9738424898074517,0.9310777506161361,0.9450553266642028,1.0036855233776114,1.2654759725428573,1.0499756518496621,1.2376267954778832,1.613960267232694,1.2779848248430514,1.4132670748632936,1.3274574406381363,0.994847141322709,0.8821090019633661,1.3491258594862157,1.2044690434083696,1.1675423234092235,1.4671869981816124,1.8235391201077504,2.4060822074250083,2.258122938173282,2.142547808447109,2.19583696476474,3.045097785843104
FRA,tCO2 per capita,Energy GHG emissions per capita,6.37066091880797,6.7794515813019585,6.626880912707054,6.293696568504061,6.118610013619385,6.230905884366748,6.476651962546877,6.287017420758274,6.579572182924601,6.479691423870536,6.304124769136056,6.4050920514404845,6.261602368963189,6.313772313481848,6.251504966095074,6.252042201886325,6.004271268826377,5.811026632356825,5.7320407048210456,5.532628716491183,5.582253232689768,5.2033285570348085,5.2543554265931975,5.227376878796903,4.720106221391047,4.7935128954212365,4.84082933507807,4.856688826118884,4.634740014184391,4.535388416463335
FSM,tCO2 per capita,Energy GHG emissions per capita,0.9677687323475661,0.9900889865254761,1.015919357702247,0.991328283654633,0.9997170612090917,1.0601199609429488,1.0525246743174748,1.115484959390816,1.1182374360017004,1.1598882795609127,1.191750849588008,1.334328636745358,1.2707073915927756,1.375091205028905,1.3411614645858343,1.1400574739718283,1.1482908497352289,1.2638593669213536,1.062299008199017,1.4275864078235618,1.000816199619107,1.1310030160080429,1.1961035730005933,1.2839636713808273,1.2657756598786345,1.3133001487794576,1.2974640475434378,1.2829599590888294,1.3050426136363635,1.8188048606900917
GAB,tCO2 per capita,Energy GHG emissions per capita,18.746847001505014,17.114425821261857,17.754318139427255,17.382539190828236,16.741514794959006,18.34184216614391,20.036947052142786,18.136703430728307,20.68268235587717,19.01492671747322,18.805577196894394,18.998289359050183,17.93046704597496,19.54625416494311,17.50643379908819,15.89299198159002,13.285375458695068,11.137029604805221,11.655948023691208,10.962920471023153,10.898035028870556,10.32868364488561,9.887539242957414,9.520821982642387,9.395896912678143,9.395745729556552,9.064277681656591,7.894181165161768,7.408193839874486,6.72012696437136
GBR,tCO2 per capita,Energy GHG emissions per capita,10.742811059316981,10.90119499909595,10.59388227265242,10.291307410812049,10.023201118381868,9.876069972214289,10.17760085409326,9.722730031475924,9.745731972092806,9.542884581571606,9.61072913273833,9.726034851376799,9.415453764487903,9.505834578997232,9.435235319519826,9.321005941503884,9.20343906222215,8.968980909980736,8.67215757698623,7.884222995372074,8.077574669171936,7.36656285503948,7.59809052449823,7.344654361735268,6.68706862409136,6.388577322034008,6.005036335575635,5.782721739108451,5.672555652134451,5.44614009085209
GEO,tCO2 per capita,Energy GHG emissions per capita,7.830070803831737,6.885998469778118,4.514209500359084,2.9728574046547616,2.253893445843283,1.8442491844725812,2.493488544089887,2.528786207908066,2.1868189019388455,1.8185352035701023,1.4789811757336226,1.3177649411253014,1.2441828169555726,1.3791407118289278,1.5099278391990507,1.4016767333705917,2.0462087540109173,2.15276162271078,2.0086013872081976,1.8089255532756103,2.0545620917449123,2.6141765570123425,2.8158634483224696,2.6306813841365067,2.7961393918504367,2.979644998115576,3.031518401719113,3.0311126275615585,2.610994783645673,2.8762196044741075
GHA,tCO2 per capita,Energy GHG emissions per capita,0.29309684501891725,0.2610578035898407,0.2919503786570858,0.3079453118927238,0.31458166947707045,0.32913958562971873,0.33958474683813955,0.3389361659239386,0.35735377135427115,0.3859163085733647,0.4014762291319244,0.44237644423381794,0.4623049576872424,0.4867397630917093,0.4592821246456899,0.47215980748348546,0.5272786963275531,0.5051396654564507,0.4583295280665725,0.395102499724566,0.4519844417269777,0.5632645996904093,0.6193152343008013,0.6313975748545315,0.6464769942346007,0.6894272701448584,0.6741112185904987,0.6490058329485084,0.7525084398524708,0.7298344281836019
GIN,tCO2 per capita,Energy GHG emissions per capita,0.34003528180896253,0.3351218741851489,0.2680153995692695,0.2638763052271721,0.28244123562956647,0.334267310128946,0.3604070965631097,0.27799272546547793,0.2798707302539751,0.3563117143994006,0.3640451974247443,0.3682986574207071,0.3703670488862376,0.37700941735250965,0.3786805537116352,0.3820152070593775,0.386788133898746,0.38873063582989104,0.38505786546920173,0.39640843918442226,0.42679830238277083,0.4299234803380542,0.4083727874644012,0.3708864765151286,0.3667842349140927,0.3857560328394723,0.40380173368951944,0.4093634514344129,0.441426703995685,0.43613598861066494
GMB,tCO2 per capita,Energy GHG emissions per capita,0.28150000784851326,0.27098605681036314,0.26472637803705396,0.26676444887690287,0.2650292126164872,0.2658214725269078,0.2620070080431856,0.2582210071952034,0.2673399433336241,0.28893179800143765,0.29369177389831436,0.3058666098068482,0.2976650385291074,0.2903598461989413,0.2980239541764783,0.295385572099019,0.30412631547198643,0.2975889199351646,0.2995344784311497,0.2993776278144227,0.3212136522494157,0.323568210667795,0.31810689651552215,0.29841503930319574,0.3310216166996947,0.32840171440077476,0.3238513745536575,0.32160440850986943,0.36445897797106436,0.35864950146867397
GNB,tCO2 per capita,Energy GHG emissions per capita,0.4009166739296499,0.39096882073778827,0.38026055688570526,0.36897858103296755,0.38636651365177316,0.3857280617164899,0.37899418005374336,0.3867532593675083,0.36210164487704133,0.3890809279834989,0.36127378142936223,0.36182722749886925,0.36111328115658287,0.389621420450605,0.39056195241387087,0.3970463912275054,0.39416891335688187,0.4009790690342852,0.3932447599617399,0.39422610383309076,0.39143493083883324,0.39027611075140306,0.39252801123502395,0.3870750895338657,0.3870167977107513,0.3868278219003263,0.38991626057402407,0.38891860934520545,0.42148979034350886,0.4169883446291537
GNQ,tCO2 per capita,Energy GHG emissions per capita,0.4055459602851227,0.39737180138802897,2.1821320055715914,5.619956899253627,10.248403774585212,10.507923215666064,10.952923752142121,14.763476798786115,17.11740101988197,17.704743324194478,17.816490151440167,22.797002194211462,19.28953747638171,20.679511264508427,24.26950870982455,24.815650403521158,23.19966755641216,21.784477282076125,22.76848516389244,19.742920554709517,19.49896146835658,18.948970523711036,17.45554412325166,16.443517909499334,14.702305054117849,13.092869520569925,12.261547868177663,10.77647685276163,11.688615288708798,10.988346452976515
GRC,tCO2 per capita,Energy GHG emissions per capita,7.571008607412998,7.490363061676695,7.625688511683891,7.552281625537801,7.7238278758274825,7.687826525519939,7.861398084609005,8.244804858413064,8.637649574287938,8.548836809953224,8.958145471398344,9.141851710143092,9.090056872018787,9.42526905482853,9.493259831160549,9.738503878199895,9.618558809592642,9.775106478515175,9.478381211645843,9.00331745238168,8.38028435599628,8.284631854823715,7.994559715694262,7.104286456503209,6.839623139519223,6.579869683462985,6.217537148160477,6.5366897515025775,6.270450005879129,5.708112851256466
GRD,tCO2 per capita,Energy GHG emissions per capita,1.1107881405198903,1.150712197549294,1.2144790605284015,1.2419325284524705,1.4494941869243547,1.5056937159723192,1.5346078829341703,1.6737719928717008,1.7349029140487928,1.913520584990579,1.8767564203545417,1.8984521803142134,1.9973754293874717,2.0960933819216754,1.9837847162325342,2.082975023409582,2.2203586879871926,2.2817375431391,2.418047166143547,2.4105041262158866,2.475830062036959,2.397318000486955,2.5499758031493136,2.8473172355138114,2.1854912764003673,2.399569354853426,2.457760082711336,2.579504662950737,2.6469506231549853,2.7320940697487544
GTM,tCO2 per capita,Energy GHG emissions per capita,0.5292750423613402,0.6281721888810511,0.8099282747218033,0.8252797907874875,1.0361122994300784,1.0012845606003664,0.8579339242827759,0.898190105226354,0.9505518406078463,0.9106117029694253,0.9232287016099815,0.9265838160343645,0.9384633140695903,0.8940556895207168,0.9146744374042549,0.9576552644935719,0.9460143657957532,0.9349249911905579,0.8297366554145158,0.8857022654692543,0.8485459743962122,0.8470190610277234,0.8523913840278902,0.9106632080963145,0.9473213541390364,1.059905948442706,1.1182933201244147,1.1561830493867942,1.0215973010255737,1.120210242985647
GUY,tCO2 per capita,Energy GHG emissions per capita,1.9641977866450693,1.961108267951864,1.950317661328674,1.9359774896206412,1.9238472728806055,1.944048191378409,2.0373264493606085,2.2428180348956097,2.3747044885894786,2.3343417689775317,2.30341306892294,2.858270062237824,2.269099033417518,2.268024081316044,2.266214496531619,1.903087290057307,1.7686427676579553,2.0898165650113802,1.9951393584756598,2.2334623481044993,2.2016732716864817,2.2738484819069478,2.2769755410464554,2.199449215771236,2.266263717117889,2.241237997323545,2.4891004624281954,2.438023884894314,2.6957395761527176,2.6955383092204017
HND,tCO2 per capita,Energy GHG emissions per capita,0.5428528876746563,0.5295577565109126,0.5662884482685969,0.5728145549026993,0.6307478019790703,0.7146598096692772,0.6383180812192522,0.605388553591112,0.6703743566536262,0.5752570680022635,0.5506113763611281,0.6516672610661988,0.7114749655338725,0.8189889482929499,0.8993604654595464,0.9505318554194124,0.8317729403959371,1.0206799752065692,0.9936154257228615,0.9226110875278195,0.9029191218913162,0.9680838895983456,0.988346766671003,1.0001677554098847,0.9949105468222659,1.064424688332062,0.9902064483365719,1.009649363199723,1.0419792474031093,1.1491758510955392
HRV,tCO2 per capita,Energy GHG emissions per capita,4.521318014438076,3.454878224073165,3.3873724872798703,3.4996477528457466,3.245898989343133,3.4631809750153137,3.642669883919522,3.880994593068897,3.993702747160003,4.166115431978526,4.073135611693211,4.488745807209066,4.741788686371123,5.042525687253262,4.924963992008549,5.011432330002819,5.010253623213618,5.312957561069432,5.035147417282622,4.761704560156705,4.586272796627669,4.555412741419354,4.217868860833292,4.065146677776501,3.8693947157752624,3.948992340857988,4.072491303434379,4.218661467206817,4.011895760184528,4.03418926202133
HTI,tCO2 per capita,Energy GHG emissions per capita,0.17760941983527792,0.17412839336189131,0.15301610453513775,0.15950280161979785,0.1381157694271668,0.2337139772192143,0.24850037630056981,0.2590053869384829,0.260560658031874,0.2848876136395054,0.25402295564097555,0.27413777281645196,0.28100964251461136,0.2595474122336493,0.28738547964968153,0.4991686503817335,0.5061647224804768,0.5392120931792198,0.5411249801743003,0.5296974519205156,0.5136030429422399,0.5286961205189539,0.5414147137203853,0.5547718455115209,0.5943687401098512,0.6180146116979601,0.6190050605278092,0.617353253629204,0.6194270111352119,0.6658925148265408
HUN,tCO2 per capita,Energy GHG emissions per capita,6.689809164999998,6.56486783503962,5.863439152015543,5.976332372131831,5.762153575894862,5.712092160250325,5.915875474894479,5.8403461216506205,5.814989816462558,5.87055666747741,5.52347078451207,5.722656694781958,5.611004972334793,5.913390839002554,5.728620126789501,5.680542357960418,5.619890839081476,5.47943570762288,5.3993808444312865,4.91885878485231,4.989988523026397,4.8136095181907805,4.515964235982518,4.275715090605739,4.226436451220437,4.490488089640708,4.595465080935718,4.771164918227138,4.746529202816328,4.728209325809544
IDN,tCO2 per capita,Energy GHG emissions per capita,1.069380774180747,1.1647315158151281,1.2144468940643194,1.257524291806332,1.3046788185517573,1.3456267286193888,1.4156991359397881,1.4840273983209014,1.5165906486135927,1.553098935455658,1.5270869626666763,1.6182631942233097,1.6332517918957494,1.7384636020621773,1.7287271812602605,1.6881033102256442,1.7050539132378388,1.7557884288541983,1.6859914769096354,1.7223998231099573,1.89799437239293,2.096966436966976,2.205659969808057,1.9975749995490564,2.11266438586712,2.105399577032191,2.0875039923513854,1.9384021223818004,2.0771803326035694,2.2244757089044733
IND,tCO2 per capita,Energy GHG emissions per capita,0.715694365201651,0.7438796527397443,0.7742159535383681,0.7795956287290267,0.8090085883378813,0.8486158659218304,0.9019048686868858,0.9231691219415172,0.9220354431483706,0.9729705374483288,0.9843120087045588,0.9581394511022246,0.9420870834622671,0.9536463579859632,0.9826283123619176,1.002082655395371,1.0381932497565516,1.0818033757946481,1.157687187594885,1.2564400590547522,1.239587904170259,1.3116978488264852,1.4220477922248624,1.4131327922079364,1.5514038349196162,1.6028669739664911,1.630782838049108,1.6732941327878221,1.7373403371569747,1.7344622386479
IRL,tCO2 per capita,Energy GHG emissions per capita,8.850378517314017,9.054293220456477,8.936525377764914,8.975854950184006,9.191212309762793,9.393597556667084,9.7594233417915,9.961430755400334,10.450626714387605,10.73296853668891,11.195283054073217,11.561611621411277,11.03778865788374,11.034597341037369,10.785546483248497,11.009842991946469,10.599984883906766,10.275197990789605,10.090111601534588,9.017997409255024,8.881277061854258,8.078454456293814,8.066036269334301,7.764149784506996,7.578782843181458,7.847796141053609,8.033082842743992,7.738089790131357,7.622270672378781,7.153945613800428
IRN,tCO2 per capita,Energy GHG emissions per capita,4.754621438815154,5.270546788889028,5.273868952454473,5.358001482860398,5.8259854398556294,5.777744836494541,5.827120507211832,5.670271285576735,5.955745900430308,6.928918783889879,6.887787293303331,7.012885394358399,7.044681606474544,7.501143484001067,7.831616872545614,8.213600044551255,8.688287434513983,8.593079366578188,8.790829938649436,8.913287466835886,9.02897581358359,9.111011905292264,9.094533786729158,9.100184837044521,9.552606390572333,9.49138798592594,9.765724296057495,10.362708687103316,10.831268831554503,10.806391638129934
IRQ,tCO2 per capita,Energy GHG emissions per capita,6.774168122108169,3.527217176016019,4.444990256885659,4.663655724713899,4.974577452635574,5.012570633820201,4.6191436656167255,5.1773404692321625,5.426345722434277,5.569671969564506,5.617597618206702,6.031019765304105,5.615291111531635,5.693227901511681,6.308467810738973,6.054465151334328,5.39198963105821,3.8335807485743563,5.037740958584872,5.556867689634236,5.917562238717353,6.606931973498717,7.275005101910906,7.298596217559814,7.2358586838542625,7.309064260140392,8.494800089766274,8.73437123405135,8.924481815444631,9.005390489376579
ISL,tCO2 per capita,Energy GHG emissions per capita,7.25985574470423,6.827077118818296,7.316409826206538,7.659493790880652,7.40543039835201,7.701855922951531,7.883502655104196,7.966716827476322,7.8453695898878655,7.967380606458264,7.787912732703899,7.2990651581932005,7.616781961790883,7.5296783307601185,7.806240884159495,7.279246732764025,7.340790435246327,7.606735009596683,7.057029620621649,6.719016386236691,6.382824855914804,5.987198054003899,5.799523566021028,5.621378534982272,5.589731998313917,5.592249444553603,5.455537370430988,5.445544554455446,5.415044752084508,5.130864786458955
ISR,tCO2 per capita,Energy GHG emissions per capita,7.5751072961373405,7.152960193978581,8.042162795237166,8.211366660330736,8.594184108168179,8.710550045085665,8.907238229093466,9.184372858122002,9.211187405794675,8.783673469387756,9.397360470663063,9.675415437179687,8.843226788432268,9.088598890832175,8.973417535614628,8.845471205321711,8.860597984036747,9.108508238046825,8.9207530647986,8.362723095009084,8.447452647043391,8.576064281851194,9.013336704380253,8.238724486630684,7.862994023637668,7.9593322275390515,7.769716826585538,7.632010834012372,7.4188318998514,7.477358073779545
ITA,tCO2 per capita,Energy GHG emissions per capita,7.493048214327272,7.48786248323842,7.482778122054041,7.390225979209781,7.300759630845445,7.705257640330289,7.650331520521328,7.75175103442811,7.960392181285227,8.046901559002842,8.078380238399323,8.038740410116176,8.14945833179326,8.427377545100734,8.442354847013348,8.418222249485607,8.289766340208674,8.145341643178936,7.938567927563407,7.073312771653073,7.237157449016377,7.005790841878644,6.701409077910128,6.092909599749298,5.708256441857872,5.911354513282945,5.871923001011851,5.781615911760252,5.72641379529494,5.642142727761038
JAM,tCO2 per capita,Energy GHG emissions per capita,2.921607123597205,2.992626250907524,2.929647422418182,3.018615196191876,3.0609292311567518,3.3823985033774653,3.537047741546163,3.657242462403935,3.47659565007739,3.5477196784869545,3.6350650808491216,3.701341381071415,3.550151271351505,3.6760390900253115,3.6256654545641367,3.5620437956204376,3.957284562160953,3.4570839334462575,3.7025467410579003,2.7290555715118074,2.5013663224293214,2.6575303298168533,2.5051651438640343,2.662039871130685,2.372060879185931,2.438582315470228,2.498071392540607,2.389716958910563,2.4532744910903546,2.5201159863879816
JOR,tCO2 per capita,Energy GHG emissions per capita,2.773502701150457,2.54221986319347,2.740299778739648,2.499072368137637,2.698194273162014,2.636830817012222,2.7045026588641767,2.7430960603365637,2.7912762503855704,2.7624561932081737,2.9087388079441756,2.9325355814317215,3.046536407802593,3.128429771168244,3.3869504919231987,3.6249234473403558,3.5383182340053407,3.5170231915706545,3.233445787087051,3.191524240061811,2.9194905048391244,2.923191321044968,3.0531660033550216,2.899404060949934,3.0048811378901834,2.816575232289219,2.5747606885538072,2.677337867776297,2.0571337283431483,2.068959304560412
JPN,tCO2 per capita,Energy GHG emissions per capita,8.827483438345293,8.873543932109323,8.921036769138036,8.812054891091012,9.266804071002893,9.324789594491202,9.383175489237178,9.281515504890644,9.018987341772151,9.318413342704392,9.460514178945626,9.359098380640036,9.572756875514928,9.630592398878779,9.549079922668106,9.626446901927636,9.463919783503059,9.687424316997523,9.136128311846512,8.668691964669224,9.0575466541735,9.465474486243771,9.794012332620328,9.886617756679353,9.506898394041295,9.202381607821238,9.05550949363473,8.99154342974237,8.614619087624902,8.39504676084605
KAZ,tCO2 per capita,Energy GHG emissions per capita,19.451920724247614,18.5391051423162,16.97173719112883,15.26188913373029,13.316184565043244,12.645228073443231,12.068125596064302,11.803522862478198,11.810260860795507,9.847020177817088,11.757887493276169,11.306785046911381,12.58500938289844,13.81713981315605,13.987892080615019,14.722359084411867,15.482014896050028,15.370514651329563,14.83177534195799,13.919249215581953,15.194335551706324,14.434806074118079,14.530651038673566,14.675193071242603,15.906725276683025,16.07496543027381,15.847989679699205,16.742640556130645,17.12586228443026,15.71811276995116
KEN,tCO2 per capita,Energy GHG emissions per capita,0.46786930715805475,0.42819192818250795,0.44618038006671384,0.47061133598638244,0.47123416003883867,0.4933683905786516,0.5281667479087394,0.48273606643536127,0.5189998918364557,0.5048432312243417,0.5005544109370889,0.48099507774600475,0.45330988210209927,0.4210067245443258,0.44899340869257415,0.4832778096276967,0.5205976173787596,0.5270509684639053,0.5403098272255035,0.5965507922170072,0.5900451203696804,0.6067867008103844,0.5728013746511352,0.5821618662185002,0.5931469514291661,0.641208543178576,0.6523751521639559,0.6292170234426749,0.636278746130034,0.6429037397919772
KGZ,tCO2 per capita,Energy GHG emissions per capita,4.850610311532155,4.077426292678555,3.3441112636754218,2.656806960834237,1.9955261234524153,1.287167792298921,1.27905971826117,1.3393237373307214,1.1448941077794088,1.0515659862821254,1.0452392617997714,1.0171685102424621,1.114072174244094,1.1797830785398449,1.2694183791407918,1.326850811606555,1.3030814042618426,1.4558499734264672,1.631977738921165,1.480504523247822,1.3161034527065474,1.5341094549015342,1.9617634469967187,1.8357927127771172,1.8678776454459773,1.8801725729825918,1.7600131589768897,1.6456390565002743,1.961156449674195,1.7967225302809702
KHM,tCO2 per capita,Energy GHG emissions per capita,0.19163070712733649,0.19054184718802217,0.18807346170195677,0.18554314043499537,0.18414598085405162,0.2683897413182722,0.2704199129575662,0.26109443351978134,0.3163654011763276,0.3087545631737075,0.30686351673323464,0.3224399417318781,0.341833838843861,0.35391564097895084,0.31454543019444803,0.3322445606254033,0.33907850038266907,0.3596503584478689,0.3594107823954981,0.4796501675760034,0.5135477028172808,0.5198941699026527,0.5290771176582262,0.5304023004951974,0.5859436632516953,0.7022546562221856,0.7738028413786631,0.855746553605682,0.8677032541025902,1.1463895824849142
KIR,tCO2 per capita,Energy GHG emissions per capita,0.19891151200375723,0.1967649134234381,0.22469806197921546,0.2522750987306997,0.24912610215474515,0.24834011014462917,0.244601034168103,0.23943732229261236,0.23541528728021774,0.2314117320927093,0.25472424619394585,0.22366152555798888,0.30008704815137216,0.31967582170193604,0.33923401622135296,0.3509570077665486,0.6783900955046057,0.7137603464172132,0.6581611988659376,0.5389980976537729,0.56251821626348,0.5260896548431756,0.48420914074032284,0.4764244070184545,0.5338842824101585,0.5589261406149991,0.5820721769499418,0.5746673324397956,0.5818269712194195,0.8001156383919461
KNA,tCO2 per capita,Energy GHG emissions per capita,2.6577247888723297,2.649761026225205,2.727875943083237,2.79526506404803,2.931423903118843,3.0658079235686952,3.131474854021473,3.360011200037334,3.5164835164835164,3.7366466461877037,3.9470997890343216,3.9908524281422353,4.42791356712717,4.371680255306127,4.641322884959955,4.268761205498165,4.288762596919697,4.5636291318637605,4.524886877828054,4.629724891458673,4.529595396951705,4.712592532664536,4.4505924099356475,4.490542044190113,4.6084764455648335,4.6285446449496135,4.667919192701776,4.76593127834576,4.881955833555818,5.015709580951659
KOR,tCO2 per capita,Energy GHG emissions per capita,5.971641746375838,6.259281521325995,6.514589182462945,7.127563105633563,7.437019421821022,7.894796776731888,8.544815503484802,9.030852438482485,7.6696223951072735,8.258846935829425,8.87080955029229,9.098554102535934,9.50787092198391,9.625758446081031,9.733267094429891,9.982450602797854,9.992094684098275,10.270391050069017,10.478097229729714,10.52571056912152,11.542937143137586,12.075302306094375,12.091668874010448,12.175559753016987,12.059907234484147,11.996484089261134,12.124690315201534,12.304838112429266,12.581162552923756,12.09315469103709
KWT,tCO2 per capita,Energy GHG emissions per capita,23.862361896580524,231.87155792579816,,,,48.259332576543976,45.42498484809369,47.5951859866675,40.467014468186434,38.32670131099863,38.0906185104759,38.17859117670411,37.95055758306891,41.08018685933644,41.626940810671044,44.93004128277911,43.814175655243105,41.13375819580148,40.66249750565698,38.99269808556487,37.43460642190673,35.037281561488534,37.32622403139942,33.745635044643485,30.6155154555521,31.02523002991979,31.5906897940843,31.310849677843407,30.696243988249382,29.949535033468607
LAO,tCO2 per capita,Energy GHG emissions per capita,0.17494542055117906,0.17788499084543097,0.18331923812080228,0.1844177399476098,0.18497258246008044,0.2207789286939771,0.24236602561526127,0.24750965683677115,0.24880452342173867,0.25595286188726274,0.2704885191711556,0.2865285020068086,0.2930871304348776,0.2976702817467149,0.3073011033345878,0.31295231389117084,0.37118921669667254,0.38015458498389393,0.4283377683106127,0.4732768534603125,0.5136683795346836,0.5372139611353269,0.5539584208429882,0.6497177473230864,0.6732168000574719,1.3617834319315962,2.1911091219086374,2.689474561525757,2.718969827648468,3.6683396899290543
LBN,tCO2 per capita,Energy GHG emissions per capita,2.982484680874139,2.964027792038882,3.380868122412133,3.3886515292522263,3.4671628823171465,3.54270332070336,3.489663809665981,4.045456719763287,4.142396644496271,4.0824363980423515,3.617178631894564,3.7083447026671768,3.5148922637699496,3.7371438832297486,3.2608384031346067,3.0220732656970637,2.7522396087197674,2.4751712010894114,3.253059712534459,3.947620478260454,3.634114156409043,3.517862861787205,3.61165988276552,3.517663405612297,3.6255922732399664,3.780989765151551,3.8127686344971266,3.9739723871974744,2.682447231597829,2.7422400804934983
LBR,tCO2 per capita,Energy GHG emissions per capita,0.42101875942053557,0.37742489367156484,0.3717004094699672,0.3748670132711017,0.38409436539103375,0.3775694407423837,0.37121380433977635,0.37227937288550905,0.37696546376682644,0.34522252036146134,0.3651112342971451,0.37238551515135104,0.3735874345023535,0.3932331401291169,0.4082083035947206,0.4443596466750401,0.4565646334822275,0.4246209680144868,0.39912823740812775,0.38091392171126776,0.454854180688125,0.4729372840356784,0.49568847744327266,0.4637108590961593,0.5207009598330822,0.523229020696391,0.5603049454215019,0.533789968321373,0.5499093583367088,0.5468493980808422
