country,unit,variable,2014,2015,2016,2017,2018,2019,2020
SLB,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,0.7286722213308598,0.7352781546549435,0.6695626944130001,0.825387528739525,0.8261417985237174,0.8268508631016345,0.4453308088190334
SLE,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,0.9687324453965588,0.8891415797088753,0.9256489833300767,0.9220046059285881,0.9206205134155424,0.9309318823996983,0.12632035949672715
SLV,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,1.9241762795014044,1.9916835455369153,1.970713085402344,1.874312944041161,1.9137741787239475,1.9824190663191577,1.0470301084563984
SOM,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,2.1845280572001813,2.146166879363775,2.1051197404660136,2.065964691583041,2.02893266413378,1.9819799017980293,0.048713517425261685
STP,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,1.0748353236543247,1.1074384407738707,1.1335299979714695,1.1681580199195987,1.1902016645337201,1.145238804290577,0.6150326635683355
SUR,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,5.746384723549463,5.783476826886481,5.450937009026648,5.397266544391683,5.214952990166443,5.1654514752418015,2.79926133331515
SVK,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,8.155304016541761,8.318299473544474,8.456773569449643,8.840041784913753,8.822451551131854,8.234925265609819,5.838357787885566
SVN,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,9.690873994555716,9.786634206200924,10.194536538926085,10.169288530527181,10.082796754786889,9.727808908473294,6.555333593176622
SWE,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,6.846829119407679,6.774778721714232,6.7962430626775845,6.656421796824682,6.38448638462562,6.485651707454028,4.085276941231718
SWZ,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,2.882748568479172,2.9098876511507754,2.9946608343731653,2.9593509830156792,3.0303215643913353,2.898798416299766,1.2608779495176627
SYC,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,11.237993536366039,11.595384983897569,12.80509143390626,12.480988818819288,12.969990323113569,13.223990491867134,11.959337544738073
SYR,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,2.517638625002545,2.5258067805102633,2.5639559541840233,2.726502864754225,2.579574792557856,2.6019712373546966,1.4610824966742675
TCD,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,4.0862748842021865,4.312283662269932,4.407415728627653,4.5201566150191645,4.551931304901747,4.7312753896377036,0.04996125750257566
TGO,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,1.1930796995781867,1.1979850945902875,1.2056512813144478,1.2128848047938319,1.2685518035376682,1.265319402712748,0.3426911594244388
THA,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,6.51774855022041,6.4557790616536215,6.311619674948047,6.44176046552471,6.428910115921635,6.36294864579155,3.65994676250471
TJK,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,1.7617114118772375,1.8078086991713642,1.9799207734774615,2.0898478715951203,2.2010954551198365,2.132716480031966,0.9433077228503028
TKM,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,23.84385835985939,24.174027079786242,23.380963938050684,22.913046982379843,22.713790915420564,23.254814831129565,13.370921962956878
TLS,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,4.93332974783575,5.812177082531134,4.853725366205305,4.627009496285572,4.5424062575129645,4.466946794195434,0.7687911736147665
TON,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,2.2322009599051698,2.3591204150704503,2.368310916085641,2.238474819376384,2.2496927547358014,2.260555019631951,1.1712046869826012
TTO,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,43.306817855275455,41.30462487969967,36.36851106470659,37.102909906685696,35.94559674092705,36.96522140347047,21.629741472149515
TUN,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,3.971075941093237,3.9649103732287374,3.8371984599299065,3.7977472948828686,3.762979658430034,3.7724573967532873,2.4190176349722106
TUR,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,6.511862919283108,6.586331932650508,6.822743343402331,7.249176627792799,7.0998043450401855,6.759028572939339,4.8044571039338155
TUV,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,0.5588797482183542,0.5628614080727994,0.5626528216969373,0.5626158894148703,0.5619143852933508,0.5606827238996139,
TZA,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,1.4147682766585319,1.4274484953053495,1.4109314109067859,1.3757994327587941,1.3746502768070799,1.35704758481654,0.19199026950267176
UGA,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,1.1424678499586987,1.1375998989826333,1.1458487025281965,1.1426018458093248,1.1308893849839379,1.1271616368611932,0.11700012032968235
UKR,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,7.8916365178131676,6.704636656300225,6.807278870518623,6.170621029612568,6.347550395587268,6.137223128923644,4.289251572890741
URY,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,12.147466075303806,12.280033857025163,12.244888294934873,11.864935783099504,11.734636218848516,11.789760213769641,1.6921761569036944
USA,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,20.415447712122088,19.894087507507738,19.402496414955866,19.098734995281525,19.49669591447296,19.08690956016736,13.681105007525161
UZB,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,6.485011225647886,6.018283572421394,5.619005735703139,5.514577549486547,5.447696419181881,5.159585857363012,2.6400382361850956
VCT,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,2.703344870703053,2.66548677725386,2.608168396218038,1.8654721471755324,1.8244154657481173,1.790649488908882,1.0445680610201267
VEN,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,9.232465956927765,8.769979577759688,8.29219681500697,7.707619074188299,7.554256879164161,6.714278013522243,3.128151014756219
VNM,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,3.5971792446189967,4.025083621738328,4.135002711363953,4.110489630333696,4.48435062741272,5.021925946406852,3.3072734736029594
VUT,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,2.681497663157476,2.5999683029060074,2.521487963091123,2.5440014683750203,2.514524520138379,2.488116297612061,0.5632034850724401
WSM,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,2.346739863308085,2.9181722765502554,2.63131582206117,2.964984574981572,3.006774830162496,3.0535207115977223,1.7914365173126356
YEM,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,2.1835529965096114,1.331910103709425,1.1541639058024065,1.128552162069647,1.1104771171411674,1.0935185652286565,0.34595638151962077
ZAF,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,11.080105677135071,10.458120201010109,10.309125916954827,10.265131469988352,10.101100136630551,10.11689185939295,7.336646812521403
ZMB,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,1.524577057156872,1.4908895699127234,1.4848664854108693,1.621783451439306,1.6573327997282346,1.6233957108654293,0.40801531717819595
ZWE,tCO2eq per capita,Total GHG emissions (excluding LULUCF) per capita,2.216792349180927,2.2682390360430618,2.127432887797143,2.0687785711475053,2.2188623625087023,2.138782359610372,0.777679031795016
